price,processor number,processor year,processor clock speed,processor core count,SSD,drive capacity,RAM,GPU memory,screen size,pixel count,weight,speakers,touchscreen,microphone,webcam,brand_ASUS,brand_Avita,brand_DELL,brand_HP,brand_Infinix,brand_LG,brand_Lenovo,brand_MSI,brand_Mi,brand_Nokia,brand_RedmiBook,brand_Vaio,brand_acer,brand_lenovo,brand_realme,processor brand_AMD,processor brand_Intel
21990.0,1.0,2019.8123123123123,7.451662777129522,4.664315937940762,1.0,128.0,4.0,4.215290322580645,14.1,2073600.0,1.739421728971963,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90290.0,7.0,2019.8123123123123,3.2,8.0,1.0,512.0,16.0,4.0,15.6,2073600.0,2.57,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40990.0,3.0,2020.0,3.7,4.0,1.0,512.0,8.0,4.215290322580645,15.6,2073600.0,1.69,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73990.0,5.0,2019.8123123123123,3.2,8.0,1.0,512.0,16.0,4.0,15.6,2073600.0,2.57,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44990.0,5.0,2019.8123123123123,2.1,4.664315937940762,1.0,512.0,8.0,4.215290322580645,14.0,2073600.0,1.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49990.0,3.0,2020.0,4.1,2.0,1.0,256.0,8.0,4.215290322580645,14.0,2073600.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42990.0,5.0,2019.0,1.0,4.0,0.0,1024.0,8.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24999.0,1.0,2019.8123123123123,2.8,2.0,1.0,128.0,4.0,4.215290322580645,11.6,1049088.0,1.26,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29990.0,1.0,2019.8123123123123,2.8,2.0,1.0,128.0,4.0,4.215290322580645,11.6,1049088.0,1.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64990.0,7.0,2019.8123123123123,4.3,8.0,1.0,512.0,16.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63990.0,5.0,2020.0,4.2,4.0,1.0,512.0,8.0,4.215290322580645,14.0,2073600.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64990.0,7.0,2019.8123123123123,4.3,8.0,1.0,512.0,16.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26990.0,1.0,2019.8123123123123,1.1,2.0,1.0,256.0,4.0,4.215290322580645,15.6,1049088.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52990.0,3.0,2020.0,4.1,2.0,1.0,512.0,8.0,4.215290322580645,14.0,2073600.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38990.0,3.0,2019.0,1.2,2.0,1.0,512.0,8.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52990.0,7.0,2019.8123123123123,2.1,4.664315937940762,1.0,512.0,16.0,4.215290322580645,14.0,2073600.0,1.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34990.0,3.0,2020.0,3.0,2.0,0.0,1024.0,8.0,4.215290322580645,15.6,1049088.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40990.0,3.0,2020.0,3.0,2.0,1.0,256.0,8.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61990.0,5.0,2019.8123123123123,4.3,6.0,1.0,512.0,8.0,4.215290322580645,15.6,2073600.0,1.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
208190.0,9.0,2020.0,4.9,8.0,1.0,1024.0,32.0,6.0,15.6,8294400.0,2.14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27490.0,1.0,2019.8123123123123,2.8,2.0,0.0,569.0537407797682,4.0,4.215290322580645,14.0,1049088.0,1.49,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27490.0,1.0,2019.8123123123123,2.8,2.0,0.0,569.0537407797682,4.0,4.215290322580645,14.0,1049088.0,1.49,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
163190.0,7.0,2020.0,4.6,8.0,1.0,1024.0,16.0,4.0,15.6,8294400.0,2.14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54990.0,5.0,2019.8123123123123,4.3,6.0,1.0,512.0,8.0,4.215290322580645,14.0,2073600.0,1.41,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60190.0,5.0,2019.8123123123123,4.3,6.0,1.0,512.0,8.0,4.215290322580645,15.6,2073600.0,1.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60190.0,5.0,2019.8123123123123,4.3,6.0,1.0,512.0,8.0,4.215290322580645,15.6,2073600.0,1.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54990.0,5.0,2019.8123123123123,4.3,6.0,1.0,512.0,8.0,4.215290322580645,14.0,2073600.0,1.41,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
163190.0,7.0,2020.0,4.6,8.0,1.0,1024.0,16.0,4.0,15.6,8294400.0,2.14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44499.0,3.0,2020.0,4.1,2.0,1.0,512.0,8.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54890.0,7.0,2019.8123123123123,2.3,4.0,1.0,512.0,16.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35988.0,3.0,2020.0,1.7,2.0,1.0,256.0,4.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72990.0,5.0,2020.0,3.1,4.664315937940762,1.0,512.0,8.0,4.0,15.6,2073600.0,2.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55990.0,3.0,2020.0,1.7,4.0,1.0,512.0,8.0,4.215290322580645,14.0,2073600.0,1.52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77990.0,7.0,2019.8123123123123,3.2,8.0,1.0,512.0,16.0,4.0,15.6,2073600.0,2.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69990.0,5.0,2019.8123123123123,3.3,4.664315937940762,1.0,512.0,8.0,4.0,15.6,2073600.0,2.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58990.0,3.0,2020.0,1.7,2.0,1.0,512.0,8.0,4.215290322580645,14.0,2073600.0,1.739421728971963,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23990.0,1.0,2019.8123123123123,1.1,2.0,1.0,256.0,4.0,4.215290322580645,11.6,1049088.0,1.739421728971963,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87990.0,7.0,2020.0,2.9,4.0,1.0,512.0,16.0,4.215290322580645,14.0,2073600.0,1.52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57990.0,5.0,2019.8123123123123,2.1,6.0,1.0,512.0,8.0,4.215290322580645,14.0,2073600.0,1.739421728971963,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42990.0,3.0,2020.0,1.7,2.0,1.0,512.0,8.0,4.215290322580645,14.0,2073600.0,1.739421728971963,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75190.0,5.0,2020.0,2.5,4.0,1.0,512.0,16.0,4.215290322580645,14.0,2073600.0,1.52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99990.0,7.0,2020.0,2.8,4.0,1.0,512.0,16.0,4.215290322580645,14.0,2073600.0,1.739421728971963,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46790.0,5.0,2019.8123123123123,2.1,2.0,1.0,512.0,8.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40990.0,3.0,2019.0,1.2,2.0,1.0,512.0,8.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42990.0,3.0,2020.0,3.7,4.0,1.0,512.0,8.0,4.215290322580645,14.0,2073600.0,1.46,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40990.0,3.0,2019.8123123123123,2.6,2.0,1.0,512.0,8.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40990.0,3.0,2019.0,1.2,4.664315937940762,1.0,256.0,8.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
155490.0,7.0,2021.0,4.7,14.0,1.0,1024.0,16.0,6.0,16.1,2073600.0,2.32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38990.0,3.0,2019.0,7.451662777129522,4.664315937940762,1.0,256.0,4.0,4.215290322580645,14.0,1049088.0,1.739421728971963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
104490.0,7.0,2019.8123123123123,4.4,8.0,1.0,512.0,16.0,4.0,16.1,2073600.0,2.32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
125500.0,7.0,2019.8123123123123,3.2,8.0,1.0,1024.0,16.0,4.215290322580645,16.1,2073600.0,2.32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40699.0,3.0,2020.0,7.451662777129522,4.664315937940762,0.0,1024.0,8.0,4.215290322580645,15.6,1049088.0,1.739421728971963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37990.0,3.0,2019.8123123123123,7.451662777129522,4.664315937940762,0.0,1024.0,8.0,4.215290322580645,15.6,1049088.0,1.739421728971963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
83990.0,7.0,2019.8123123123123,4.2,8.0,1.0,512.0,8.0,4.0,15.6,2073600.0,2.1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61986.0,5.0,2019.0,4.5,4.0,1.0,512.0,8.0,4.0,15.6,2073600.0,2.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43199.0,3.0,2020.0,7.451662777129522,4.664315937940762,1.0,512.0,8.0,4.215290322580645,15.6,2073600.0,1.739421728971963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
114990.0,7.0,2019.8123123123123,4.4,8.0,1.0,1024.0,16.0,4.0,14.0,3686400.0,1.6,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133990.0,7.0,2019.8123123123123,4.7,8.0,1.0,1024.0,16.0,6.0,17.3,2073600.0,2.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32990.0,1.0,2019.8123123123123,1.1,2.0,1.0,256.0,8.0,4.215290322580645,14.0,1049088.0,1.46,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79998.0,7.0,2019.8123123123123,1.8,8.0,1.0,512.0,16.0,4.215290322580645,13.3,2073600.0,1.32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54100.0,1.0,2019.0,7.451662777129522,4.664315937940762,0.0,128.0,4.0,4.215290322580645,13.3,2073600.0,1.739421728971963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95990.0,7.0,2020.0,7.451662777129522,4.664315937940762,1.0,512.0,16.0,4.0,17.3,2073600.0,1.739421728971963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89251.0,5.0,2020.0,7.451662777129522,4.664315937940762,1.0,512.0,8.0,4.215290322580645,15.6,1049088.0,1.739421728971963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
259990.0,7.0,2021.0,3.0,4.664315937940762,1.0,1024.0,16.0,8.0,15.6,3686400.0,2.38,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
179990.0,7.0,2021.0,3.0,4.664315937940762,1.0,1024.0,16.0,8.0,15.6,3686400.0,2.47,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
144990.0,9.0,2020.0,5.2,8.0,1.0,1024.0,16.0,6.0,15.6,2073600.0,2.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47499.0,5.0,2019.0,7.451662777129522,4.664315937940762,0.0,1024.0,4.0,4.215290322580645,14.0,1049088.0,1.739421728971963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
118990.0,7.0,2020.0,4.6,8.0,1.0,1024.0,16.0,4.0,16.1,2073600.0,2.32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
116990.0,7.0,2020.0,4.6,8.0,1.0,1024.0,16.0,4.0,16.1,2073600.0,2.32,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29940.0,1.0,2019.8123123123123,1.1,4.0,0.0,1024.0,4.0,4.215290322580645,15.6,1049088.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86990.0,7.0,2020.0,2.3,8.0,1.0,512.0,8.0,4.0,15.6,2073600.0,2.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52380.0,5.0,2019.8123123123123,7.451662777129522,4.664315937940762,1.0,512.0,8.0,4.215290322580645,15.6,2073600.0,1.739421728971963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53499.0,3.0,2019.0,7.451662777129522,4.664315937940762,1.0,512.0,8.0,4.215290322580645,14.0,2073600.0,1.739421728971963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48990.0,3.0,2020.0,3.0,2.0,1.0,256.0,8.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26800.0,1.0,2019.8123123123123,1.1,2.0,0.0,569.0537407797682,4.0,4.215290322580645,11.6,1049088.0,1.05,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46800.0,3.0,2020.0,7.451662777129522,4.664315937940762,1.0,256.0,8.0,4.215290322580645,15.6,2073600.0,1.739421728971963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61990.0,5.0,2019.8123123123123,4.0,6.0,1.0,512.0,16.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61990.0,5.0,2019.8123123123123,2.1,6.0,1.0,512.0,16.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21990.0,1.0,2019.8123123123123,2.8,2.0,0.0,569.0537407797682,4.0,4.215290322580645,11.6,1049088.0,1.05,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31990.0,3.0,2019.0,1.2,2.0,0.0,1024.0,8.0,4.215290322580645,15.6,2073600.0,1.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21990.0,1.0,2019.8123123123123,2.8,2.0,0.0,569.0537407797682,4.0,4.215290322580645,11.6,1049088.0,1.05,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31990.0,1.0,2019.8123123123123,3.3,4.0,1.0,256.0,8.0,4.215290322580645,14.0,1049088.0,1.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
114990.0,5.0,2020.0,2.4,4.0,1.0,512.0,16.0,2.0,14.0,2073600.0,1.62,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
114990.0,7.0,2019.8123123123123,4.7,8.0,1.0,1024.0,16.0,4.0,15.6,2073600.0,2.1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301990.0,9.0,2021.0,2.5,14.0,1.0,1024.0,32.0,16.0,15.6,3686400.0,2.3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
113990.0,7.0,2019.8123123123123,4.7,8.0,1.0,512.0,16.0,4.0,15.6,2073600.0,2.1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50990.0,7.0,2019.0,1.3,4.0,1.0,512.0,16.0,0.12,14.0,2073600.0,1.48,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108990.0,7.0,2019.8123123123123,4.7,8.0,1.0,512.0,16.0,4.0,15.6,2073600.0,2.1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
114990.0,7.0,2019.8123123123123,4.7,8.0,1.0,1024.0,16.0,4.0,15.6,2073600.0,2.1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50990.0,7.0,2019.0,1.3,4.0,1.0,512.0,16.0,0.12,14.0,2073600.0,1.48,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
264990.0,9.0,2021.0,2.5,14.0,1.0,2048.0,32.0,16.0,15.6,3686400.0,2.3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99990.0,9.0,2019.8123123123123,3.3,8.0,1.0,1024.0,16.0,4.0,14.0,5184000.0,1.45,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
116500.0,9.0,2019.8123123123123,3.3,8.0,1.0,1024.0,8.0,4.0,14.0,5184000.0,1.45,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
99990.0,9.0,2019.8123123123123,4.6,8.0,1.0,1024.0,8.0,4.0,14.0,5184000.0,1.45,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
162990.0,9.0,2019.8123123123123,3.3,8.0,1.0,1024.0,16.0,4.0,16.0,9216000.0,1.95,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79990.0,5.0,2020.0,4.2,4.0,1.0,512.0,16.0,4.215290322580645,13.3,2073600.0,1.14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
